X.,Title,Notes,Tags,Text.Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners.On.Base,Outs,Count,Pitch.Result,Pitch.Type,Velocity..MPH.,BIP.Type,BIP.Result,Non.BIP.Result
"Jensen, C. VS Wallace, P.",Stanford University vs Wichita State University,,,00:00:05.0,,"Jensen, C.","Wallace, P.",B6,4-4, - ,1,1-2,Strike Swinging,Slider,82,"","",Strikeout,
"Jensen, C. VS Plastiak, J.",Stanford University vs Wichita State University,,,00:00:04.6,,"Jensen, C.","Plastiak, J.",B6,4-4, - ,2,0-0,Strike Taken,Fastball,90,"","","",
"Jensen, C. VS Plastiak, J.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Plastiak, J.",B6,4-4, - ,2,0-1,Strike Taken,Fastball,91,"","","",
"Jensen, C. VS Plastiak, J.",Stanford University vs Wichita State University,,,00:00:04.7,,"Jensen, C.","Plastiak, J.",B6,4-4, - ,2,0-2,Strike Taken,Fastball,90,"","",Strikeout,
"Jensen, C. VS Sigrist, J.",Stanford University vs Wichita State University,,,00:00:04.7,,"Jensen, C.","Sigrist, J.",B7,5-4, - ,0,0-0,Ball,Fastball,90,"","","",
"Jensen, C. VS Sigrist, J.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Sigrist, J.",B7,5-4, - ,0,1-0,Foul,Fastball,89,"","","",
"Jensen, C. VS Sigrist, J.",Stanford University vs Wichita State University,,,00:00:04.7,,"Jensen, C.","Sigrist, J.",B7,5-4, - ,0,1-1,Ball,Slider,82,"","","",
"Jensen, C. VS Sigrist, J.",Stanford University vs Wichita State University,,,00:00:09.3,,"Jensen, C.","Sigrist, J.",B7,5-4, - ,0,2-1,BIP,Fastball,93,Ground Ball,Groundout,"",
"Jensen, C. VS Boyer, J.",Stanford University vs Wichita State University,,,00:00:04.8,,"Jensen, C.","Boyer, J.",B7,5-4, - ,1,0-0,Strike Taken,Fastball,91,"","","",
"Jensen, C. VS Boyer, J.",Stanford University vs Wichita State University,,,00:00:05.2,,"Jensen, C.","Boyer, J.",B7,5-4, - ,1,0-1,Foul,Fastball,90,"","","",
"Jensen, C. VS Boyer, J.",Stanford University vs Wichita State University,,,00:00:04.8,,"Jensen, C.","Boyer, J.",B7,5-4, - ,1,0-2,Ball,Slider,82,"","","",
"Jensen, C. VS Boyer, J.",Stanford University vs Wichita State University,,,00:00:08.5,,"Jensen, C.","Boyer, J.",B7,5-4, - ,1,1-2,BIP,Slider,84,Ground Ball,Groundout,"",
"Jensen, C. VS Jackson, A.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Jackson, A.",B7,5-4, - ,2,0-0,Ball,Fastball,91,"","","",
"Jensen, C. VS Jackson, A.",Stanford University vs Wichita State University,,,00:00:08.9,,"Jensen, C.","Jackson, A.",B7,5-4, - ,2,1-0,BIP,Fastball,91,Ground Ball,Groundout,"",
"Jensen, C. VS Ritter, L.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Ritter, L.",B8,5-4, - ,0,0-0,Strike Taken,Fastball,90,"","","",
"Jensen, C. VS Ritter, L.",Stanford University vs Wichita State University,,,00:00:04.8,,"Jensen, C.","Ritter, L.",B8,5-4, - ,0,0-1,Ball,Slider,83,"","","",
"Jensen, C. VS Ritter, L.",Stanford University vs Wichita State University,,,00:00:04.9,,"Jensen, C.","Ritter, L.",B8,5-4, - ,0,1-1,Strike Swinging,Fastball,90,"","","",
"Jensen, C. VS Ritter, L.",Stanford University vs Wichita State University,,,00:00:04.8,,"Jensen, C.","Ritter, L.",B8,5-4, - ,0,1-2,Ball,Slider,83,"","","",
"Jensen, C. VS Ritter, L.",Stanford University vs Wichita State University,,,00:00:11.7,,"Jensen, C.","Ritter, L.",B8,5-4, - ,0,2-2,BIP,Fastball,90,Line Drive,Single,"",
