#,Title,Notes,Tags,Text Overlay,Duration,Date,Pitcher,Hitter,Inning,Score,Runners On Base,Outs,Count,Pitch Result,Pitch Type,Velocity (MPH),BIP Type,BIP Result,Non-BIP Result
997,"Bloss, J. VS Hughes, C.",Presbyterian College vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Hughes, C.",T6,3-1,1B,1,0-0,Foul,Fastball,90,"","",""
998,"Bloss, J. VS Hughes, C.",Presbyterian College vs Georgetown University,,,00:00:04.9,,"Bloss, J.","Hughes, C.",T6,3-1,1B,1,0-1,Strike Swinging,Slider,82,"","",""
999,"Bloss, J. VS Hughes, C.",Presbyterian College vs Georgetown University,,,00:00:10.1,,"Bloss, J.","Hughes, C.",T6,3-1,1B,1,0-2,BIP,Fastball,92,Ground Ball,Groundout,""
1000,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,0-0,Ball,Slider,82,"","",""
1001,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:06.2,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,1-0,Ball,Fastball,90,"","",""
1002,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:05.7,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,2-0,Ball,Fastball,90,"","",""
1003,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:05.6,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,3-0,Strike Taken,Fastball,89,"","",""
1004,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:05.3,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,3-1,Strike Swinging,Fastball,90,"","",""
1005,"Bloss, J. VS Fenderson, T.",Presbyterian College vs Georgetown University,,,00:00:11.0,,"Bloss, J.","Fenderson, T.",T6,3-1,2B,2,3-2,BIP,Fastball,91,Fly Ball,Flyout,""
1006,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:04.8,,"Bloss, J.","Gorman, J.",T7,3-1,-,0,0-0,Strike Swinging,Slider,82,"","",""
1007,"Bloss, J. VS Gorman, J.",Presbyterian College vs Georgetown University,,,00:00:10.8,,"Bloss, J.","Gorman, J.",T7,3-1,-,0,0-1,BIP,Slider,89,Line Drive,Single,""
1008,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:05.7,,"Bloss, J.","Wetherington, J.",T7,3-1,1B,0,0-0,Strike Taken,Fastball,88,"","",""
1009,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:07.3,,"Bloss, J.","Wetherington, J.",T7,3-1,1B,0,0-1,Ball,Curveball,73,"","",""
1010,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:05.8,,"Bloss, J.","Wetherington, J.",T7,3-1,1B,0,1-1,Ball,Fastball,89,"","",""
1011,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:05.9,,"Bloss, J.","Wetherington, J.",T7,3-1,1B,0,2-1,Strike Swinging,Fastball,88,"","",""
1012,"Bloss, J. VS Wetherington, J.",Presbyterian College vs Georgetown University,,,00:00:16.8,,"Bloss, J.","Wetherington, J.",T7,3-1,1B,0,2-2,BIP,Fastball,92,Ground Ball,Single,""
